"Item_Identifier","Item_Outlet_Sales"
"NCO18",4290.7482710319
"NCW41",2523.42874300659
"FDM52",3844.88784003888
"NCF55",758.871650192742
"FDT09",2125.57865892099
"NCM19",1895.46967641667
"FDW12",2134.32705056774
"FDP15",2142.94403356316
"FDK36",749.016687322907
"FDZ25",2936.28865813938
"NCW06",3150.2595386587
"FDW60",2866.30440934629
"DRC49",2353.27278157432
"NCT17",3145.71132872613
"NCN06",2326.61117663086
"FDC45",2758.03183218547
"DRJ47",816.27158793094
"NCF06",3969.15705192454
"FDE21",-24.8472512797673
"DRG27",730.543552741415
"FDW40",2422.09580945201
"NCO53",2901.64029147541
"FDE23",883.760935683862
"FDQ16",1726.73726916706
"FDS26",4018.8299592734
"FDZ13",-1098.4339394352
"FDS14",2614.38460296315
"FDC10",1861.34207016979
"FDY16",3068.57020139293
"FDJ20",2165.85177080647
"FDV43",882.680408561613
"FDZ32",3203.67360269714
"FDR23",2803.10089308471
"FDN24",1008.28917577535
"FDE34",4354.89404123931
"FDU31",3546.30114330753
"FDW33",1434.29675563348
"FDU26",1922.57417426916
"FDE20",4235.12606362551
"NCW05",1787.30537570845
"FDB22",2147.76097967696
"FDO56",1911.05493163443
"FDA19",3511.49548728577
"DRI39",841.375030816539
"FDH52",747.350389880678
"FDZ50",3113.76676751905
"NCN42",2492.53215783762
"FDB53",2412.89659523654
"DRG11",1811.18692847523
"DRK11",3837.87011765424
"FDQ60",2057.49665664628
"FDT36",716.268110132881
"DRG25",2670.27826623342
"DRJ23",3008.31051108534
"FDG05",2723.67508865443
"NCK06",1604.65205232541
"FDU52",2578.38411070795
"FDW07",1189.91941718044
"NCM17",671.896196949419
"FDA22",2612.06389832527
"NCA41",2792.00489611252
"FDF38",916.621255054761
"FDH52",1050.97543567059
"FDY58",1681.57984386008
"FDZ16",3058.08576450779
"NCM18",1078.61032573072
"FDA22",2376.12003898017
"NCJ43",2927.54332339606
"FDI34",5129.72358856825
"FDG56",1044.87168826909
"FDS34",1863.43608337211
"DRC01",1001.83777765452
"FDQ04",823.289631648683
"FDK04",1087.14122606863
"FDT51",1925.2099911464
"FDV26",3260.37589187157
"FDS04",2408.35140802868
"FDW43",3379.08781206067
"FDQ28",600.698159668684
"NCK06",1983.31314790665
"FDS23",1742.63684638788
"FDZ36",1102.49724125516
"FDE56",757.952049909232
"FDW10",4218.91034622694
"NCN14",2847.13478460266
"NCQ18",1480.60833343163
"FDW08",1812.66021517022
"FDU43",3923.31910585666
"FDR33",-187.697399924434
"FDM24",521.8848328678
"NCZ05",1629.90316285512
"NCV41",1928.46364587252
"FDV11",2552.09068168877
"NCY05",783.091739576805
"FDV44",2780.58879327031
"FDW32",1516.18233687109
"NCU18",3741.17216848001
"NCC43",4067.349201424
"FDW19",1866.61851213045
"FDN31",3207.92686964285
"FDI48",820.211086789189
"FDS24",1584.09329752116
"FDF46",1911.13442169087
"DRG23",2524.37971235558
"FDG14",2195.01663329209
"NCY30",2927.64580926764
"FDO28",1636.20737502706
"DRD24",2438.44884266385
"FDI33",1558.48454255202
"FDN32",2974.07191792608
"FDR16",3311.82115468249
"FDF26",2499.39213512182
"NCN29",528.503247248271
"FDE20",2699.56641631125
"FDA46",3050.76419924355
"FDU28",2948.8666070962
"FDQ48",1581.55758216812
"FDV36",2053.49908862787
"FDR14",595.592973775798
"FDP23",3535.78002457531
"FDP56",897.878972834395
"FDK48",-655.837468476188
"FDR48",2444.05276307385
"NCY29",1009.83690014736
"FDM22",646.725145215227
"DRJ01",2590.4273741469
"FDZ43",3844.03240606344
"FDV03",2637.5685834747
"FDX11",4378.60607883657
"NCA41",4513.49577596746
"FDE38",2763.19533435266
"FDI27",556.868477546063
"FDN32",2969.5480388281
"NCN43",2020.83405781165
"FDB47",4730.78974365072
"FDV03",2609.86307740234
"NCN30",1499.20997015998
"NCV54",-14.4553406823124
"FDV07",1809.18207664665
"FDP07",3246.54648217689
"FDK48",945.423832743676
"FDM15",592.63152660548
"FDY19",3326.87319666755
"FDK46",4087.97465504769
"FDY11",1029.41108432953
"FDH09",884.122518525383
"FDO08",4162.91062210795
"FDU14",3992.74395535729
"FDD22",3248.07150929075
"FDM27",2670.2510786935
"FDL02",3170.39724635421
"NCA17",2485.51931370277
"FDE38",725.445013943444
"NCG07",3082.48835329156
"DRC27",3928.57628412512
"FDA27",4212.76256571599
"FDW40",2264.2919455272
"DRI11",1852.95446558185
"FDN50",1574.49588350895
"FDR12",2786.21215686858
"FDT34",3109.50127684118
"FDW11",1159.19413015646
"NCO30",4352.72599436399
"FDZ34",3169.34577024176
"FDU45",1947.02045464585
"NCD42",782.497508431914
"FDX25",2815.86704454871
"NCR29",899.959226600005
"FDX43",777.677870622589
"FDB04",-445.430490477187
"FDR49",2224.67469636479
"FDS39",2023.87972113385
"FDW58",1615.85658498442
"FDG22",-1206.0219866591
"FDG31",1138.38369825306
"NCV53",5221.90672986232
"DRJ37",2551.79867456941
"FDV07",1926.04044861474
"FDW52",2430.62160094606
"FDT15",2937.44522105959
"FDD02",1610.30960818839
"FDM16",1416.27000367896
"NCE55",2768.78372513588
"FDB57",3285.15479215871
"FDQ04",756.784186630505
"FDQ47",-1258.70174189961
"FDY14",2264.51334456781
"DRK37",3053.59483613326
"FDO25",3394.55307655474
"FDL57",4133.13693540653
"NCK29",1622.87370551483
"FDK46",5554.58754559321
"NCB43",991.78946205978
"DRE01",5225.56675308641
"FDC46",2653.81781044278
"FDQ23",1613.46293502567
"FDX38",989.432541122556
"FDG60",3439.00534561925
"FDW55",4070.38991970313
"FDP39",882.034175410872
"FDB20",1037.22631130026
"FDV21",2077.33425392336
"FDZ02",1642.36143903923
"FDP19",3489.58419117619
"FDA38",3958.19720109757
"FDH22",1906.35283090944
"DRM11",4016.18557421439
"FDO12",4549.02569647311
"FDT14",2052.28407684644
"FDW34",1924.53964798065
"FDG04",4462.61748977548
"FDW59",1140.22867389301
"FDR33",1464.0866906025
"FDP32",2063.51816349243
"FDL13",5186.32735955472
"FDD22",1833.93656878396
"FDV40",2651.83423559986
"NCD55",704.445790706023
"FDQ20",-1172.50571179294
"FDD28",883.592799899352
"FDC39",3226.30607762446
"NCR17",1951.44348509364
"DRO35",1567.24912004392
"FDF40",4078.64270234708
"FDR31",2099.60322718466
"NCQ41",3198.12883748623
"FDP38",843.546983729208
"NCU54",4740.01179190595
"FDG22",381.603953226003
"DRK59",3709.20199106515
"FDC37",1707.59895501612
"NCO42",2352.05213054401
"NCT42",2487.57141881118
"FDX27",1686.79956210646
"FDV40",959.328788432315
"FDT45",2342.12183278947
"FDS47",-486.630562516277
"FDR45",3909.82365953021
"FDB03",3743.92712679203
"FDO49",1076.58007119721
"FDU60",4154.30121800394
"FDB26",633.218944219344
"FDB46",3520.69550551915
"FDQ37",1189.23314457935
"FDN03",4107.20735890618
"NCX30",3837.40818074602
"FDK32",621.619918467162
"DRM47",3071.34856440808
"NCO02",1054.27449275957
"FDP04",1072.35621657303
"NCO43",1674.03957308055
"FDD59",1406.9845451375
"FDQ10",2854.2563892182
"FDW45",2526.07631771074
"NCK30",4103.04873697462
"FDU31",3194.32505735333
"NCQ17",544.266301610557
"FDN01",2917.24660008652
"FDZ19",2879.59040796015
"DRG37",2595.12200414009
"FDE32",586.783287399643
"FDO34",2778.80787179493
"FDM04",-1004.36326098386
"FDZ25",2872.11239552967
"FDU08",1718.48309246214
"NCW30",3961.46302303501
"NCM18",996.166881141622
"FDS22",906.585717829022
"NCH18",3949.42338352556
"FDC23",2876.2404193654
"FDY46",2988.99934244366
"NCU06",3599.18215493402
"FDX57",1551.18638288722
"FDX36",5031.29039702301
"FDL16",702.920977019627
"FDT16",2232.39719285245
"FDN16",1415.87521177305
"FDC03",3166.1785498192
"DRF60",3783.3656043663
"FDS27",4623.42785401167
"FDP33",2079.40245592309
"FDJ36",1373.48709949687
"NCR42",612.020883712573
"FDV14",1512.35510046831
"NCP42",3231.27720190337
"FDB50",2737.6996408063
"NCC30",4257.60635692011
"FDA23",1358.79032786366
"FDW16",1621.02670331763
"FDQ52",1967.24395521285
"FDB58",2464.93231529029
"NCP29",1107.81087410677
"NCM05",4053.64608680219
"FDO25",3338.86881876534
"NCM54",1997.37362376236
"NCL54",2744.7783492749
"FDL39",1022.55340169656
"FDF53",2617.10527476901
"NCQ42",2135.21194013346
"FDF58",1050.65100228336
"FDZ04",1178.58360207578
"FDE26",398.799799533109
"FDS60",2954.27417903251
"FDV58",3209.37631259532
"FDM04",833.221848947038
"FDE08",2516.94861220586
"NCB43",3027.96225280112
"FDU11",-33.500279537589
"FDF22",1445.49860537516
"FDE24",2311.13782013958
"DRJ49",2051.18860618412
"NCQ53",3847.41081260866
"NCL41",653.853674475166
"FDR22",1833.69759763217
"FDH04",1670.94970794092
"DRH15",668.201037464714
"FDY40",944.835808422956
"NCI17",1687.91728320324
"NCC18",2748.5593548226
"FDY28",4817.26349889937
"FDB45",3121.58306215983
"NCL30",1706.8685720499
"FDM10",3458.63326226899
"FDH22",3443.28759642346
"NCZ53",3111.29933843723
"NCI18",3529.62567759348
"FDH14",3787.02566289552
"FDR36",2221.98645005825
"FDW01",2373.48679573149
"FDK02",3349.43935529928
"FDJ02",2136.61518169054
"FDU55",4150.03886611771
"NCV18",2797.72763090121
"FDH14",2008.22319065077
"FDZ37",1422.17460777559
"FDX49",3758.74406499135
"NCD43",1664.54803006727
"FDZ07",1070.56981660966
"FDK43",2168.21970599176
"FDR32",3379.59432416842
"FDT39",2520.17005377598
"NCV54",2000.49241313003
"FDF38",498.023162182009
"FDV60",3152.46032558285
"FDH44",3843.42349385066
"FDS21",1016.08985555418
"NCL41",557.589442929857
"FDM46",1597.28046712469
"FDU27",782.144597980934
"NCJ54",3762.18728349478
"DRG51",2392.23251829498
"NCA29",812.671851188858
"FDR47",3024.28651505194
"NCL19",3729.30731884474
"DRG01",1345.82379207561
"FDG10",984.183232345809
"NCV05",2538.80056399428
"NCH18",1926.50835079272
"FDV14",1136.63758673291
"DRJ23",3149.68772803421
"DRJ11",2957.50209000256
"FDZ03",3116.97157373957
"FDI27",-1080.06865516277
"FDJ14",1114.96729354539
"FDU32",2038.09652201063
"FDD47",4203.73002021316
"DRF36",3161.37774544385
"FDM21",4052.22868057285
"FDV10",500.210887406644
"FDH60",2842.84247354114
"FDX47",637.247010557404
"FDT19",905.953420231724
"FDO11",3941.5297532269
"FDH24",3974.15993505283
"FDL02",1463.53431198918
"FDB02",2954.2052916063
"FDA43",3124.2804047649
"FDG52",717.507249377614
"DRC12",3026.47851195526
"FDY37",2063.14286182621
"NCU18",2199.63906413425
"FDU09",1098.62151038212
"DRJ25",2241.5272249951
"DRE12",1470.03457530836
"DRL47",2058.75752428307
"DRK01",1527.41920730807
"FDC22",1140.98660067432
"FDG44",900.256312469397
"FDW04",2245.98666484921
"FDK09",3690.90361502715
"NCN43",2071.0488996612
"FDG04",3093.8216992661
"FDH32",-372.843128147377
"DRI47",2445.90803407982
"DRE15",1289.34110162124
"FDY11",1266.21787247341
"FDO60",834.449095720167
"FDQ20",461.203006933864
"FDO57",4006.90526362995
"FDT14",40.9046818692619
"FDA57",780.990283516067
"DRN35",730.07696702577
"FDJ03",896.79627047746
"FDX28",1703.16614891897
"DRE25",1393.65379618496
"FDR09",4086.47658807508
"FDB23",3759.41858912396
"FDO08",2616.70745947405
"FDQ23",1728.81846775102
"FDW04",2132.09118407381
"DRK13",1196.77699705477
"NCL17",3714.44151828677
"FDY21",3215.14836053768
"FDJ38",4498.81475951883
"FDA37",136.727525948081
"FDV43",794.836582125329
"FDL36",1484.85228424725
"FDD53",637.869183081634
"FDZ19",882.115567888791
"FDV21",1907.41388822476
"NCL54",2469.28388398529
"DRI47",3773.70956250429
"DRG03",2599.11086280318
"FDG21",2479.08316660007
"FDW03",1441.99813248738
"NCI55",1902.43946240601
"DRC36",932.017315944967
"FDH22",2104.63487150031
"FDV20",1994.75172328849
"NCU41",4487.27734030385
"FDN46",3138.66549428584
"FDK50",2526.81335086196
"NCA05",3797.82555984898
"DRH01",2465.73904071177
"FDT08",2152.47894494917
"FDM08",3326.63189573204
"FDZ07",1173.11717120053
"FDS22",910.671211245486
"FDV35",3954.18711572954
"FDI28",-619.613954541218
"FDW58",3161.49792866976
"FDT52",3841.62957537433
"FDY34",2680.41241075326
"FDR10",2578.01835877442
"FDK57",2014.33661353208
"FDR02",3215.9901418469
"FDX49",3684.80954276575
"FDQ20",727.44785935113
"DRK23",3879.74833171871
"NCW06",3025.83745782849
"FDR31",2505.30497028435
"NCE43",2706.86690288516
"DRO59",2707.88411508252
"FDN09",3957.62223010572
"FDR11",2627.1160694818
"FDO57",2597.45114665913
"NCX18",3218.89520517811
"FDB05",3608.64548436536
"FDQ08",763.287819748288
"NCG43",1624.10055488396
"FDJ56",1660.98673513737
"FDA13",-1287.96236608482
"FDO56",2017.14667032075
"FDB37",3551.98963248934
"FDZ02",1334.84201749019
"FDQ24",3937.60855323714
"FDM16",1306.66308111751
"FDU35",1695.84900951481
"FDT35",2884.76622086379
"NCX30",3982.721523293
"FDG04",3098.49434768662
"FDI12",1588.85452077422
"FDE35",1154.83010881773
"NCP14",3116.0012816274
"NCY53",1653.91725082198
"FDP49",1065.79109120718
"FDQ04",820.054603676036
"FDM39",2995.70510087242
"FDO58",693.071188909178
"FDC56",1997.0486652315
"NCQ54",2661.05145388925
"FDV10",2221.0099889575
"NCK17",691.31230701951
"NCF55",2084.23317379492
"FDV33",4166.52545005629
"NCH29",-385.533474331624
"FDA37",3475.13961665163
"FDH46",1394.34617418197
"FDS25",1926.18316827153
"FDH04",2943.5920648909
"FDX52",3091.2792647603
"NCD42",741.224324424694
"FDW47",2056.8372873308
"FDL25",2989.85732638792
"NCJ06",-37.4318083062123
"FDY09",2809.1080656178
"FDS40",664.749711376931
"FDH41",3502.27231190097
"FDG38",1576.82270426753
"FDU03",4370.63706973235
"FDV20",2064.62762123385
"DRB13",2976.38598194956
"NCQ30",1918.8877289584
"NCH06",3875.28988860214
"FDU50",1554.41883519066
"NCO42",409.347330843478
"FDW09",1090.31273125943
"FDH04",1536.67300346532
"FDC21",1716.03012860462
"FDL21",843.385252143126
"FDM46",-441.508019623759
"FDT22",-937.317374133036
"FDB28",3287.37762790875
"FDI12",1200.85169732415
"FDA28",1972.59536354351
"FDF59",2054.75075168019
"FDM45",3422.42885666537
"FDQ56",1461.41454682641
"FDR46",2432.43514892829
"FDT01",3416.80678700042
"FDD16",2675.49118081298
"NCU30",618.604705846061
"FDM40",374.984709981379
"FDI56",1654.54555864845
"NCS30",2001.21617220882
"FDU08",1721.72266115645
"FDX51",4614.11060888046
"FDA43",3072.68446629374
"FDX59",-1281.25393635684
"FDC37",1429.11468371481
"FDP58",3480.83375440726
"NCY42",2415.83848584799
"FDF21",2799.23003062662
"FDU10",2171.69473081137
"DRL47",1674.11110331474
"FDA58",3464.13466905774
"FDJ22",3150.99546244798
"FDK50",2574.01466513938
"FDO38",1426.28543692918
"DRF60",3914.16077028974
"NCZ42",1823.41030472738
"FDD35",1994.83217843758
"FDL25",1467.9078788991
"FDJ16",959.830655215379
"DRK59",3781.75076159169
"FDI50",3690.49203852843
"NCB19",1313.66853964427
"DRI37",1086.56226293416
"FDA14",3846.2179533021
"FDC08",3361.11055151144
"FDS45",1692.41156172119
"FDI21",1138.52121948097
"DRJ47",2906.08546768058
"DRE37",4435.71743166806
"FDT55",2324.11744417386
"NCG42",3463.23034630185
"FDA31",2826.78121397469
"NCW42",3481.03215036512
"FDF50",3157.92875422909
"FDK56",3072.74315974508
"FDX10",821.910938856449
"NCK07",4048.80178474382
"FDZ49",3644.78676432894
"FDR33",1764.22529256136
"FDO44",1508.40943465385
"FDA20",2969.40284090093
"NCL30",1927.52266374155
"FDI05",-646.17404660399
"FDQ12",3343.11413626558
"FDH47",1678.36826528543
"FDH34",2683.55311929374
"FDF29",2126.72173096467
"FDG40",352.428635920037
"NCE18",4017.55306732135
"FDP21",1129.36825879368
"FDY50",1455.25964609094
"FDB36",2158.10546857127
"NCZ29",2088.6511847669
"FDU20",1665.98673702746
"FDO56",1965.36924008051
"FDW31",3300.10779052037
"DRH59",1261.54178776578
"NCB30",3227.02702381529
"FDK43",3498.23333459264
"FDW43",3603.13570854924
"NCL19",2369.87954089856
"FDJ27",1651.72416434489
"FDC45",2713.8155335827
"FDY40",1028.51541914244
"NCM41",1614.68177924935
"NCK18",728.415751956507
"FDP37",2148.95906780034
"FDA27",5523.5058083018
"NCX30",4028.65118645765
"FDR09",4138.70084995921
"FDG08",4249.41195214496
"NCU30",2617.01601363905
"FDB16",1550.14488149743
"FDM16",1373.5430938163
"FDC48",1381.35378353524
"NCF18",2986.70132864906
"FDU46",1194.98676703383
"FDH41",3114.45130850335
"NCN42",405.539933041133
"FDU49",1468.38281128496
"FDB20",2751.82589259546
"FDG50",-437.336432547238
"FDW20",1871.64840191092
"NCO55",1816.95070021882
"FDX48",2524.58179307818
"FDU48",2087.03366031202
"FDR48",526.13372000973
"FDK27",2007.20792944514
"FDT35",2726.82233619843
"FDN12",1847.87289865785
"NCE31",-1320.91800145511
"FDL21",859.099783156272
"FDV56",1876.77447761428
"FDR16",3510.79776967068
"NCP41",1822.58272574581
"FDJ27",1704.45596070697
"FDA07",2102.41330007331
"FDK55",1555.75811069257
"FDM33",3581.08774788541
"FDY46",2967.61654982942
"FDD36",1885.15996697343
"FDB12",3124.85590351064
"FDF28",138.55773289586
"NCE07",400.770383556427
"FDW50",4110.16986583326
"NCW18",3819.16890327439
"NCJ17",-560.819465574542
"DRZ24",-40.4432748683041
"FDS07",1988.9719829313
"NCW05",-260.679068844582
"FDZ22",1090.18580851746
"FDK02",1870.2741549677
"FDZ45",4570.58626727395
"FDL25",1512.99021867773
"FDS08",2726.88322291289
"NCZ42",5158.30335775178
"FDX57",1744.80468888211
"FDF21",3077.81701337638
"FDJ56",1304.84733594617
"FDX10",702.87058452284
"DRG48",2454.0538748751
"DRN37",2653.93039564891
"NCY41",319.653274196035
"FDN28",1619.51678237556
"FDE34",2813.07981072648
"FDR10",2558.1780221513
"FDC32",1606.24727187261
"DRG13",2615.07830619825
"FDP59",1815.75746918419
"NCT53",688.467715199539
"FDL57",5543.658021602
"FDN32",1053.93453462232
"FDK09",3310.72431051425
"FDA52",946.034197941949
"FDC57",3211.61709069303
"FDI09",3949.75110049796
"NCB07",3107.38080719073
"FDP26",1795.75111582317
"FDP40",3245.27801732259
"FDL15",2480.23193112679
"FDV07",1799.37554983786
"FDS03",1159.00789555585
"FDE50",3094.17025126358
"FDQ15",1430.70193794551
"FDQ33",493.166351994635
"FDT22",969.284507105012
"DRO35",2000.60180311815
"FDJ41",4207.05352083175
"FDQ27",1856.37117215288
"FDC26",1887.18132805808
"NCF43",3735.66984684733
"NCR50",2579.29888692922
"FDE39",1640.43298647767
"FDN49",2187.20897303582
"DRG11",1825.98208973553
"NCA18",1941.44766659006
"FDM36",2516.92729635
"FDW32",1541.33093188808
"NCQ18",-374.130163627545
"FDX14",2729.46898796643
"FDD46",2516.1040237891
"FDI34",1795.60888764664
"NCJ17",1494.84031750703
"FDB52",4212.11361605771
"FDV55",2054.74662887107
"FDC57",3090.23030962646
"FDB29",1873.74628830645
"NCO43",1709.78640461919
"FDG44",798.587759825933
"FDJ34",1971.06425351654
"FDH40",1490.41172707119
"NCD07",3216.97539495901
"FDB41",897.652582326501
"FDH47",1300.08070399702
"DRK37",3107.07381856084
"FDM25",975.700693611717
"NCX06",2819.7529530669
"NCS05",2192.64062125868
"FDS39",2240.03829221536
"FDC47",5019.02590428512
"FDG20",2918.3146511395
"DRL23",1786.22763581902
"FDY33",2605.06127310944
"NCH18",3757.9516795234
"FDX47",2686.07962918574
"NCB06",2454.31285406548
"FDP36",966.028630465003
"FDW44",2535.6407684487
"NCU41",2745.90624032494
"NCS17",1517.81120134642
"FDD46",2605.73982460863
"FDE45",2957.68962692125
"FDI09",3900.66601085794
"NCJ54",1754.88983970075
"NCA29",2461.8940460806
"NCN41",3373.77847698995
"FDY34",2826.35464318251
"NCG55",1973.07222370346
"DRM49",754.173506611275
"NCB42",1928.61934733134
"FDE58",1779.72393249096
"DRJ25",839.471042849837
"FDS47",-510.771189773328
"FDY21",3222.60389469925
"NCI54",1789.70782626364
"FDO24",2624.2682309237
"FDY43",2855.58854018913
"FDF35",1417.15426833095
"NCP29",-914.374262032167
"FDN28",3113.45760864915
"FDJ50",596.270757495673
"FDQ14",3892.43251568794
"FDC37",1878.71575613956
"FDN08",1931.92869301335
"FDD04",2444.23007685019
"FDW34",3568.6825728603
"FDP04",1157.8227978721
"NCG07",3074.93647305126
"NCN14",2618.61256957109
"FDJ16",872.053009358904
"NCM42",1639.51679332188
"NCF19",815.107306392889
"FDY21",2830.21231350218
"FDY19",1996.84904958259
"FDV09",2354.48671464399
"FDA28",2068.53020397909
"FDC38",1819.08246459454
"FDL28",3611.42011230213
"NCH43",3502.5922506726
"NCN53",519.630433054246
"NCW05",1780.08487808221
"NCO30",2657.17812656018
"FDT04",-1265.00965916051
"FDB27",2852.03413027792
"NCK07",2671.17007635826
"NCA53",837.458410038805
"FDB33",2310.34674072409
"FDU37",1445.78769944268
"FDR13",2028.01314451087
"FDE45",2959.1201676371
"FDV37",3256.14157278711
"FDX44",-417.80177014413
"NCL06",4198.1399370809
"FDJ28",2971.71226146446
"FDX55",3573.84520301525
"NCK17",418.461457960837
"FDH52",1196.81234174675
"FDN13",3058.28326864426
"FDK44",2470.09381352433
"FDU16",1375.35554210984
"FDZ07",1123.25869639638
"NCN06",4049.79248824734
"FDH02",-402.458876982995
"NCW18",3629.27073485559
"FDH57",2108.65420074625
"FDV35",2415.4719078429
"NCU29",2346.45393125058
"NCP02",932.01821078166
"FDN44",2636.27827127143
"FDX03",529.836845794618
"FDR11",659.512065180272
"FDA36",2924.89800865119
"FDP58",4876.4191379157
"FDH31",1572.72699917812
"FDH34",3123.28406886559
"FDS13",4263.11448850488
"FDT01",3112.70798518154
"FDY09",2913.54301282448
"FDV33",5551.12608829051
"NCW29",103.874268179174
"NCN17",1534.69112588377
"FDX01",1882.29168372349
"FDL03",3264.57575439056
"DRL59",976.504601537783
"DRM11",5536.68304196431
"FDA43",3241.06201684487
"FDZ56",815.628751769934
"FDI44",1011.68346117746
"FDB50",1323.38739229351
"FDU15",-1210.24943012406
"NCJ19",-1018.80742628141
"FDD48",1873.55819712882
"NCW42",3618.02764082598
"FDL24",2926.31257667907
"NCB30",3157.46988748979
"FDK25",2774.35871203818
"FDW28",3192.64948626928
"FDD47",2857.63094503963
"FDK16",-406.228712926887
"FDW37",1473.08715490753
"FDA48",3631.70256294454
"FDA14",2477.6143118848
"FDV15",1673.48816542693
"FDN22",4088.9634370757
"NCD55",634.728861612398
"FDY43",2726.52292038059
"NCU05",1403.65498521215
"FDF10",2549.31293008985
"FDR39",2650.62263141172
"FDG40",646.639697680426
"FDZ28",138.085899403611
"FDE02",1442.94281423103
"FDU60",2821.94610865947
"FDM21",4067.34919189166
"FDV52",-42.5780168304368
"NCW06",3059.42236312162
"FDX36",3734.28911872839
"FDT35",4195.48759595267
"NCL19",378.595360720609
"NCD31",2629.61837096039
"FDE53",-171.521929045308
"FDW58",-202.965330213908
"DRF48",2941.19210581965
"FDW57",2977.0033604831
"DRH13",1800.94525739017
"FDT33",2751.62205257908
"DRK47",5003.84980326741
"FDY22",405.116684439275
"FDC35",1369.13204056553
"FDO03",3694.56648688992
"FDF24",1315.58614851753
"FDF56",2643.73405324868
"FDD28",972.7070040741
"FDG53",3745.98297068471
"FDO27",-323.849420032575
"NCF54",2441.40692836241
"FDC20",2378.79404078068
"FDU10",723.774328528032
"DRA24",2362.32134931035
"FDA02",486.470039286855
"FDG10",1074.86146027626
"FDW39",974.885802559606
"FDP04",-856.614363472715
"NCM55",2955.71264927405
"FDG47",4033.55526518677
"NCU41",3127.60758948089
"NCK31",948.066114579976
"FDZ46",1672.54907834974
"FDU13",3826.43271352358
"NCF19",749.50521434455
"NCJ43",2756.01333767608
"NCJ05",2373.77278639436
"FDS04",3726.02066965109
"FDX28",-323.617025436701
"FDB41",2246.58061159478
"FDG53",2296.92334208754
"FDL15",551.408947702233
"FDQ08",1145.69202843659
"DRN36",1582.06877588638
"FDI46",4009.32293502288
"FDG16",4837.0470041376
"FDV32",1048.9316128407
"FDF44",219.209083979426
"FDK04",646.358120782671
"NCA41",3084.31665982826
"FDD51",864.074830765639
"NCZ53",2916.95066546702
"FDP01",3929.53046536318
"FDY25",2997.28529742918
"FDB17",2601.18345649122
"NCV54",1608.4357772079
"FDJ32",1140.15000761249
"FDA37",2109.59459438153
"FDG35",2929.32407591905
"NCM05",3878.8301299109
"FDG45",3365.60081805745
"FDH28",743.571199194835
"NCE18",4003.6820804284
"FDH38",1797.68387666256
"FDR56",3228.87194233885
"FDH17",3052.03579042983
"FDD39",3562.28421619074
"FDB41",915.188477835079
"NCR53",3514.28912306214
"FDX46",1089.74791078317
"FDV28",746.8021559576
"FDA08",2434.99983841728
"FDH45",876.963011348594
"NCS38",-132.835846691815
"FDD40",1211.47698810932
"DRM59",2582.12640632608
"NCJ43",2490.48084342724
"NCN29",850.615255820524
"NCC19",2934.06231081539
"FDR56",3318.32553814111
"FDZ43",3977.07775441442
"FDJ32",-890.704471850522
"DRH03",1597.47269358072
"NCZ54",2742.05992945948
"FDE26",2449.48743838649
"FDS03",967.810672828007
"DRZ24",-26.0444444818526
"FDO48",4985.64200360147
"FDW39",2936.01686485758
"NCK05",1060.14717708479
"NCK30",4092.26135802746
"FDT27",3490.67328410094
"FDS08",925.652960423173
"NCJ19",966.202893977738
"FDC58",677.561420458593
"DRE37",3004.98523513866
"FDW02",2180.22222054328
"FDJ02",524.022814754119
"FDX09",2753.06463242676
"FDT31",1089.11309388684
"FDI24",2934.24322765733
"FDY09",2744.40084923436
"FDV28",582.314794198652
"DRM47",3134.72373494885
"FDT52",2028.26453655878
"FDI48",650.450638975172
"FDY55",4155.08837337026
"FDU48",2098.03711526929
"FDN25",896.141716054489
"FDP20",2112.06963249999
"FDJ15",3049.87437088949
"FDD04",2001.72516201172
"FDY58",3567.61076660867
"FDR37",2695.76352388125
"FDF44",2125.9060232693
"FDD32",1337.83827682193
"FDR57",2632.5853506675
"DRG39",2348.89191417109
"FDX15",2646.47116916662
"DRN37",2562.82312069064
"FDW40",3771.12247620572
"FDB32",1617.02784427543
"FDM40",2024.79778761731
"FDE39",3384.35568570758
"DRH49",1426.01737203173
"FDT46",935.584052920991
"NCF06",4168.09400565685
"FDP07",3222.11971385087
"FDC04",3841.06568649483
"FDZ32",1819.41688800497
"FDD50",2623.52884711094
"FDU56",3062.78337980012
"FDV34",1358.10063342286
"NCY41",651.251646771312
"NCK18",2644.06472039054
"DRH25",939.808256208578
"FDT57",3769.01909643045
"FDV56",1496.6320905904
"FDV12",1537.178583299
"FDN52",1574.30543284604
"FDX38",1019.0882439058
"FDE47",1672.63851971541
"NCO07",3363.14802996627
"FDV09",3879.41940184308
"FDZ23",1078.72108879657
"DRH51",1143.6633860393
"NCY54",2633.81141934612
"DRG49",3886.20227230134
"NCC19",3117.66679165348
"NCV53",3718.7084882121
"FDZ47",-254.511304020359
"NCO26",1513.02790074492
"NCP02",895.736987110644
"NCW30",3766.62877828022
"NCN55",3787.02695075788
"FDB20",-647.472151223274
"DRL11",2537.94970917017
"DRD60",2815.46196051853
"FDW14",-422.507024775578
"FDL27",-844.282485839855
"FDU09",670.33827300197
"DRH36",2676.71392844301
"FDP34",3949.37684922907
"FDE04",2982.61332492709
"FDZ57",3554.38742835468
"FDF02",-260.13311393611
"FDG28",3843.00993648739
"NCI31",574.498696305283
"FDT43",898.924266902506
"FDU20",1975.89145860706
